product_url,category,product_name,brand,star_rating,number_of_reviews,MRP,sale_price,colour,product information,description
https://decathlon-usa.myshopify.com/products/inesis-adults-golf-cap-ww100-navy-blue-174736?adept-product=inesis-adults-golf-cap-ww100-navy-blue-174736,Cap,Adult's golf cap WW100 navy blue,Decathlon Inesis,4.6,"1633
Reviews)",$9.99 ,$9.99 ,Asphalt Blue,"{'      Composition    ': ' Main fabric: 100.0% Polyethylene Terephtalate', '      Sizing information    ': ' One size, adjustable with rip-tab.', '      Head size    ': ' 58 cm (Rear scratch tab allows you to adjust more or less by 4 cm).', '      Visor length    ': ' 7 cm.', '      Origin    ': ' Imported'}","[""Adult's golf cap WW100 navy blue | To protect yourself from the sun when out playing golf in perceived temperatures above 20°."", ""Lightweight and breathable with polyester material that's suitable for warm weather."", 'Breathability', 'Quick drying because material is made from 100% polyester', 'Lightweight', 'This cap weighs 55 g', 'Adjustable', 'Perfectly adjust your cap to fit your head size using its rear adjustment']"
https://decathlon-usa.myshopify.com/products/mens-hiking-cap-501?adept-product=mens-hiking-cap-501,Cap,Travel 500 Hiking Cap,Decathlon Forclaz,4.6,"3470
Reviews)",$19.99 ,$19.99 ,Coffee,"{'      Composition    ': 'Main fabric        60% Cotton40% Polyester cationicMain lining        100% Cotton', '      Is my cap uv protective?    ': "" Although the fabric has a UPF coefficient of more than 50 (i.e. only 1/50th of the sun's rays pass through), this cap is not officially anti-UV according to applicable standards because it does not cover the back of the neck, which is a necessary condition for the certification. However, your head will remain well protected"", '      Origin    ': ' Imported', '      Product testing    ': ' This cap is our timeless cap. It has already been tested over several years and has only undergone a few improvements to offer even better satisfaction.', '      Storage instructions    ': ' Do not tumble dry as this could damage the visor of this cap'}","['Travel 500 Hiking Cap | lowland or mountain hikers.', 'This cap in a cotton/polyester blend offers great comfort and an all-round style for your backpacking trips!', 'Durability', 'Very durable cotton/polyester blend woven fabric', 'Anatomical design', 'There is a discreet tightening system for adjusting this cap', 'Breathability', 'Fabric allows moisture, generated by the head, to escape']"
https://decathlon-usa.myshopify.com/products/travel-backpacking-cap-travel500?adept-product=travel-backpacking-cap-travel500,Cap,Forclaz Trek 500 Compact Hiking Cap,Decathlon Forclaz,4.5,"666
Reviews)",$14.99 ,$10.00 ,Carbon Gray,"{'      Composition    ': ' Main fabric: 65.0% Cotton, 35.0% Polyethylene Terephtalate ; Back fabric: 100.0% Polyethylene Terephtalate ; Foam: 100.0% Polyphenylene ether ; Inner fabric: 100.0% Polyethylene Terephtalate', '      What do we mean by a compressible visor?    ': "" The visor on this cap - unlike most caps - doesn't have a rigid (and, therefore, brittle) plastic insert but is made from expandable foam (EVA). What makes this soft foam so unique is that it doesn't break and returns to its original shape, even after folding."", '      Why use a ripstop fabric?    ': ' The crosshatched fabric is a mesh-type fabric. The warp and weft design helps ensure durability and prevent potential tears and stop tears. It is therefore particularly durable compared to a smooth canvas, for example.', '      Product testing    ': "" The entire design team had the opportunity to test this cap during frequent excursions in the Mont Blanc mountain range, where Forclaz – Decathlon's backpacking brand – has its offices."", '      Origin    ': ' Imported'}","['Forclaz Trek 500 Compact Hiking Cap | This cap, designed by our backpacker team, is perfect for every situation, whether you are in town or in the mountains.', ""This is the cap to keep with you on all your trips. Even when it's been crushed at the bottom of your bag, the visor will return to its original shape."", 'Durability', 'The EVA visor can be folded but always goes back to its original shape.', 'Ventilation', 'Mesh fabric rear (ventilated mesh) for better ventilation.', 'Anatomical design', 'Adjustment system that allows you to adjust head size from 20” to 23.6”', 'Weight', 'The cap weighs about 2.5 oz']"
https://decathlon-usa.myshopify.com/products/domyos-fca100-cropped-fitness-pants-womens-330178?adept-product=domyos-fca100-cropped-fitness-pants-womens-330178,Cropped Leggings,Women's Fitness Cardio Cropped Bottoms - Black,Decathlon Domyos,4.5,"805
Reviews)",$14.99 ,$14.99 ,Black,"{'      Composition    ': ' Main fabric: 87.0% Polyester, 13.0% Elastane', '      Slim-fit bottoms that hug your curves    ': ' Move simply! With their close-fitting cut, these cropped bottoms hug your figure and enhance your silhouette while giving you total freedom of movement.', '      High-waisted, comfy leggings.    ': ' Work out with confidence even in the most intense efforts! With their high, comfy waistband, these cropped bottoms properly support your waist and stay in place without rolling up. Comfortable!', '      Comfortable fabric for any activity    ': "" If you feel great in your leggings, you'll feel great as you train! For those of you who love comfort, these leggings are just the job, with their comfortable material and soft touch. Comfort even when working out!"", '      Are products tested before being sold?    ': "" Of course! All our fabrics must successfully pass rigorous lab tests to ensure your comfort and safety. We test them for colourfastness, resistance to repeated washing, perspiration wicking and more - we call these our ”torture tests”. And after that? Is that it? No, there's more. We then have sports users put our products through the ringer. We listen to and analyse their feedback to fix what needs to be improved. And only then is your sports clothing ready!"", '      Origin    ': ' Imported'}","[""Women's Fitness Cardio Cropped Bottoms - Black | Cropped fitness bottoms with a simple, comfy cut, recommended for all types of sporting activity, indoors or outdoors."", 'With their high waistband and stretchy fabric, these cropped leggings give you freedom of movement while keeping you comfy.', 'Stretchy', 'Get moving! These cropped bottoms were designed for total freedom of movement.', 'Moisture wicking', 'The breathable fabric dries quickly to keep you dry at all times!', 'Opacity', ""Exercise with peace of mind! The fabric isn't see-through, even when stretched.""]"
https://decathlon-usa.myshopify.com/products/womens-fitness-cardio-training-cropped-bottoms-100?adept-product=womens-fitness-cardio-training-cropped-bottoms-100,Cropped Leggings,Domyos 100 Fitness Cardio Training Cropped Leggings Women's,Decathlon Domyos,4.5,"1170
Reviews)",$14.99 ,$8.00 ,Black,"{'      Composition    ': ' Main fabric: 89.0% Polyethylene Terephtalate, 11.0% Spandex', '      Slim fit    ': ' These cropped bottoms showcase your curves with a slim fit.', '      Elasticated waistband    ': ' Mid-rise waistband keeps them in place as you exercise.', '      Are products tested before being sold?    ': "" Of course! All our fabrics must successfully pass rigorous lab tests to ensure your comfort and safety. We test them for colorfastness, resistance to repeated washing, perspiration wicking and more - we call these our ”torture tests.” And after that? Is that it? No, there's more. We then have sports users put our products through the ringer. We listen to and analyze their feedback to fix what needs to be improved. Only then is your sports clothing ready!"", '      Product testing    ': ' This garment has undergone washing and drying tests to ensure that it retains its shape and color. These tests are regularly performed by an independent laboratory and allow us to ensure that our quality standards are always upheld.', '      Origin    ': ' Imported'}","[""Domyos 100 Fitness Cardio Training Cropped Leggings Women's | Our teams created these leggings for those starting or getting back into fitness!"", 'An attractively priced fitness wardrobe essential: breathable stretch fabric and a comfortable cut for complete freedom of movement.', 'Moisture wicking', 'Breathable, quick-drying fabric to keep you dry.', 'Stretchy', 'The stretch fabric provides greater comfort and ease of movement.', 'Opacity', 'Fabric designed to remain opaque, whatever your movements.']"
https://decathlon-usa.myshopify.com/products/womens-cropped-tennis-bottoms-dry-900-300411?adept-product=womens-cropped-tennis-bottoms-dry-900-300411,Cropped Leggings,Artengo Dry 900 Cropped Tennis Pants Women's,Decathlon Artengo,4.7,"177
Reviews)",$29.99 ,$29.99 ,Black,"{'      Composition    ': ' Main fabric: 87.0% Polyethylene Terephtalate, 13.0% Spandex ; Yoke: 76.0% Polyamide, 24.0% Spandex', '      Why choose these 3/4 bottoms for playing tennis?    ': ' The 3/4 bottoms will become a wardrobe staple for several reasons:- Their cut slims your figure while following your movements with absolutely no discomfort- They have a clever ball carrying system at the waist- They are easy to care for as they are quick-drying and do not need ironing', '      Product testing    ': "" Designed, tested, and approved by our product development team (engineers, designers, stylists, product managers, and technical partners). These bottoms were developed in our research and development center (our French design hub based in Villeneuve d'Ascq)."", '      Origin    ': ' Imported'}","[""Artengo Dry 900 Cropped Tennis Pants Women's | Our passionate tennis team designed these tennis cropped bottoms for training and matches."", 'These 3/4 bottoms will quickly become your best friend on the court thanks to their clever ball carrying system and their modern, feminine style.', 'Freedom of movement', 'The stretchy main fabric moves with you.', 'Ball transportation', 'Clever ball carrying system at the waist', 'Lightweight', 'These cropped bottoms have mesh inserts to make them more comfortable', 'Moisture wicking', 'As well as being light, mesh wicks away perspiration', 'Softness', 'The main fabric provides softness and comfort', 'Easy to maintain', 'Quick to wash and dry. These cropped bottoms do not need ironing.']"
https://decathlon-usa.myshopify.com/products/womens-cardio-fitness-cropped-bottoms-120-311518?adept-product=womens-cardio-fitness-cropped-bottoms-120-311518,Cropped Leggings,Women's Fitness Cardio High-Waist Cropped Bottoms - Marl Grey,Decathlon Domyos,4.7,"1301
Reviews)",$16.99 ,$16.99 ,Gray,"{'      Composition    ': ' Main fabric: 87.0% Polyester, 13.0% Elastane ; Yoke: 89.0% Polyester, 11.0% Elastane', '      Super-soft, super-comfy cropped bottoms    ': ' With their super-soft fabric, these cropped bottoms will keep you comfortable throughout your workout.', '      A high waistband    ': ' Exercise with peace of mind! With their high, comfortable waistband, these cropped bottoms flatter your waist and stay in place, even during your most energetic movements!', '      Are products tested before being sold?    ': "" Of course! All our fabrics must successfully pass rigorous lab tests to ensure your comfort and safety. We test them for colourfastness, resistance to repeated washing, perspiration wicking and more - we call these our ”torture tests”. And after that? Is that it? No, there's more. We then have sports users put our products through the ringer. We listen to and analyse their feedback to fix what needs to be improved. And only then is your sports clothing ready!"", ""      How is our products' environmental impact calculated?    "": "" Our products' environmental impact is calculated for their entire life cycle using various indicators. The ”ABCDE” rating system helps you quickly see which products offer the best environmental performance by comparing two similar products (T-shirts, bottoms, backpacks). Decathlon is a voluntary participant in this environmental labelling initiative.Web: sustainability.decathlon.com"", '      Product testing    ': ' This garment has undergone washing and drying tests to ensure that it retains its shape and colour. These tests are regularly performed by an independent laboratory and allow us to ensure that our quality standards are always upheld.', '      Origin    ': ' Imported'}","[""Women's Fitness Cardio High-Waist Cropped Bottoms - Marl Grey | High-waisted cropped bottoms designed to keep you comfortable when doing any physical activity (fitness, yoga and more)!"", 'These cropped bottoms not only have a fantastic just-below-the-knee cut, but also boast a high, shaping waist and breathable stretchy fabric. Perfect for exercising!', 'Stretchy', 'Get moving! These cropped bottoms were designed for total freedom of movement.', 'Moisture wicking', 'The breathable fabric dries quickly to keep you dry at all times!', 'Opacity', ""Exercise with peace of mind! The fabric isn't see-through, even when stretched.""]"
https://decathlon-usa.myshopify.com/products/womens-pilates-and-gentle-gym-slim-fit-cropped-bottoms-500-fit-plus-ss19?adept-product=womens-pilates-and-gentle-gym-slim-fit-cropped-bottoms-500-fit-plus-ss19,Cropped Leggings,Women's Fitness Slim-Fit Cropped Bottoms Fit+ 500 - Black,Decathlon Domyos,4.5,"4750
Reviews)",$14.99 ,$10.00 ,Black,"{'      Composition    ': ' Main fabric: 92.0% Cotton, 8.0% Elastane', '      Cropped bottoms originally designed for fitness that can do so much more!    ': "" From early-morning toning sessions to work meetings, brisk lunchtime walks, a quick nip to the shops to stock up the fridge, and quality time with friends or family: how about if you could do all that in just one comfortable, stylish outfit?Well that's exactly the challenge our brand set itself: take you from home to work and everything in between, without changing clothes for every activity."", '      Did you say comfortable?    ': "" Imagine feeling at ease and looking stylish in spite of madly trying to juggle work, family, exercise, and everything else alongside them. Does this sound like your wildest dreams? We thought so too. As textile designers, we were in a good place to bring this idea to life. And just like that, our range was born! All of the items are comfortable, but that doesn't stop them being stylish too. They're just as nice to wear as they are to look at!"", ""      It's all about the details    "": "" ”An elasticated waistband is a must to keep cropped bottoms from sliding down.” Very true. ”Yeah, but an elasticated waistband can squeeze you too tightly.” Also true, sometimes. That's why we made sure the elasticated waistband on our cropped bottoms is extremely comfortable. And, the stretchy fabric (8% elastane) chosen for the cropped bottoms offers excellent freedom of movement for even more comfort!"", '      Product testing    ': ' This product has undergone washing and drying tests to verify that it retains its shape and colour. These tests are regularly performed by an independent laboratory and allow us to ensure that our quality standards are always upheld.', '      Storage instructions    ': "" Keep it neatly folded away in your wardrobe they'll be ready and waiting whenever you need them!"", '      Origin    ': ' Imported'}","[""Women's Fitness Slim-Fit Cropped Bottoms Fit+ 500 - Black | We created these cropped bottoms to keep you stylish and comfortable during all your workouts and everyday activities!"", ""Cropped bottoms are the perfect option when you're not sure whether to go with shorts or leggings. Plus, these bottoms are made from stretchy fabric for total comfort."", 'Stretchy', '8% elastane so you can move freely at all times.', 'Softness', '92% cotton for unrivalled comfort and softness!', 'Moisture wicking', 'Mesh inserts enhance breathability.']"
https://decathlon-usa.myshopify.com/products/domyos-cotton-cropped-yoga-pants-308769?adept-product=domyos-cotton-cropped-yoga-pants-308769,Cropped Leggings,Domyos Cotton Cropped Yoga Pants Women's,Decathlon,4.7,"1932
Reviews)",$17.99 ,$17.99 ,Black,"{'      Composition    ': ' Main fabric: 92.0% Cotton, 8.0% Elastane', '      What is prenatal yoga?    ': ' Prenatal yoga focuses on physical poses and breathing techniques that help pregnant women before, during and after giving birth. Teachers provide pregnant yogis with various props to help them comfortably practice and improve their strength and flexibility to better prepare them for giving birth.', '      The benefits of prenatal yoga:    ': ' There are several! Increases muscle strength, endurance and flexibility for giving birth. Improves sleep. Relieves lower back pain. Reduces stress and anxiety. Improves concentration. In short, practicing yoga when pregnant is a great idea!', '      Product testing    ': ' This cotton product has undergone washing and drying tests to verify that it keeps its shape and color. These tests are regularly performed by an independent laboratory and allow us to ensure that our quality standards are always upheld. (Products made from organic fabric follow a strict traceability process.)', '      Origin    ': ' Imported'}","[""Domyos Cotton Cropped Yoga Pants Women's | Looking for ultra-comfy bottoms for gentle yoga? Our team chose soft cotton and a loose fit for your practice."", 'Stretchy, soft cropped bottoms made of cotton. The high-rise turn-down waistband supports the abs and fits any figure. Also suitable for pregnant women.', 'Stability', 'High waist covering the stomach whether folded or unfolded, but not too tight.', 'Freedom of movement', 'Spandex for greater elasticity.']"
https://decathlon-usa.myshopify.com/products/s500-breathable-synthetic-cropped-leggings-girls-303672?adept-product=s500-breathable-synthetic-cropped-leggings-girls-303672,Cropped Leggings,Domyos S500 Breathable Synthetic Cropped Leggings Girls',Decathlon Domyos,4.7,"688
Reviews)",$12.99 ,$10.00 ,Black,"{'      Composition    ': ' Main fabric: 87.0% Polyethylene Terephtalate, 13.0% Spandex ; Yoke: 84.0% Polyethylene Terephtalate, 16.0% Spandex', ""      Sports clothing designed for kids and teens aged 6 to 145'8” for boys and 5'5” for girls    "": "" Our range has been designed for kids' indoor sports or PE classes at school. 60 minutes is the minimum amount of time a child should spend doing physical activity each day according to the World Health Organization (WHO)The beneficial role that sport plays in kids' and teens' development and mental and physical well-being is well documented: it develops motor skills and agility, self-confidence and social integration."", '      What do we mean by educational gym and sports activities?    ': ' Sport offers numerous benefits for both kids and teens, from moving around to having fun and interacting with friends, all while learning how to get along with others!', '      The joys of sport:    ': ' Our design teams work toward a single objective: providing a perfect balance of perspiration wicking, warmth and stretchiness based on the needs of our young sports users.Your child will be able to choose their full gym outfit: T-shirt, tank top, leggings, pants, shorts, sweatshirt, or jacket.', '      The domyos product design process    ': ' Our design teams work toward a single objective: providing a perfect balance of perspiration wicking, warmth and stretchiness based on the needs of kids and teens.Your child will be able to choose their full gym outfit: T-shirt, tank top, leggings, pants, shorts, sweatshirt, or jacket.', '      Find the perfect size for a child or teen    ': "" Our sizing for 6-to-14-year-olds is changing!We give you both the age bracket and the child's height on the label. We know that there are vast differences in height for children of the same age. Feel free to measure your child to see which model will fit themWe also offer an additional size for ages 14-15: boys up to 5'8” and girls up to 5'5”"", '      Did you know?    ': ' Our products are regularly tested and we make changes based on customer feedback.', '      Product testing    ': ' These tests are regularly performed by an independent laboratory and allow us to ensure that our quality standards are always upheld.This garment has undergone washing and drying tests to ensure that it retains its shape and color.', '      Origin    ': ' Imported'}","[""Domyos S500 Breathable Synthetic Cropped Leggings Girls' | These cropped pants are designed for doing activities where your child is sweating and the exercises are more intense."", ""Breathable. Synthetic look.Dense fabric that isn't see-through when stretched.Below the knee for excellent freedom of movement.Wide waistband for support."", 'Moisture wicking', 'Polyester that wicks away perspiration', 'Stretchy', 'Fabric with elastane for maximum freedom of movement.Stands up to washing', 'Opacity', 'Dense, stretchy fabric that stays opaque', 'Softness', 'A synthetic fabric that is super soft to the touch and on the skin']"
https://decathlon-usa.myshopify.com/products/slim-fit-cropped-pilates-and-gentle-gym-sport-pants-303135?adept-product=slim-fit-cropped-pilates-and-gentle-gym-sport-pants-303135,Cropped Leggings,Nyamba Slim-Fit Cropped Pilates and Gentle Gym Sport Pants Women's,Decathlon,4.4,"337
Reviews)",$24.99 ,$20.00 ,Gray,"{'      Composition    ': ' Main fabric: 70.0% Cotton, 30.0% Spandex ; Yoke: 8.0% Spandex, 65.0% Cotton, 27.0% Polyethylene Terephtalate', '      How we make the right product at the right price    ': "" At Decathlon, we design, produce and sell our products all over the world! This means we can control every stage of our products' lifecycles, from the initial sketch to their design, packaging, transportation and marketing.Our goal is simple: offer high-quality products for your Pilates and gentle gym activities at the right price that are affordable for everyone."", '      The design of our pilates and gentle gym products:    ': "" The clothing range has been designed for regular Pilates and gentle gym activities (gentle gym, stretching, toning, strength training, Pilates) whether at a low or high intensity - perfect for keeping in shape, enhancing your figure and staying healthy. The Pilates and Gentle Gym design team's goal is to provide you with the perfect combination of comfort and breathability. Our products are tested in real use, and we regularly make changes based on customer feedback."", ""      When our sporty customers' well-being is at stake, our design teams take action.    "": "" No more labels bothering you during your workout. The label is now sewn onto a fabric insert and not directly onto the product as it was before. You can cut it out so it won't bother you without the risk of damaging your product."", '      Shaping effect tested and approved by our sports users.    ': ' During the design phase for our shaping bottoms, each product was tested in our SportsLab and by Pilates and gentle gym enthusiasts during use. These tests confirmed their shaping effect at the hips and thighs. This opaque and shaping product will be your biggest ally during all your Pilates and gentle gym workouts!', '      Product testing    ': ' This product has undergone washing and drying tests to verify that it retains its cut and color. These tests are regularly performed by an independent laboratory and allow us to ensure that our quality standards are always upheld.', '      Origin    ': ' Imported'}","[""Nyamba Slim-Fit Cropped Pilates and Gentle Gym Sport Pants Women's | Our designers created these cropped bottoms for Pilates and gentle gym activities. This product was designed for moderate-intensity exercise."", 'Shaping fabric for a firm body to feel fit and confident! Exercise with confidence thanks to the opaque fabric. A high-waisted product that encourages good posture.', 'Stretchy', 'Spandex creates a 2-way stretch fabric.', 'Moisture wicking', 'The fabric absorbs perspiration; mesh insert at the waist.', 'Opacity', 'The fabric is opaque even when stretched to its limits', 'Shaping', 'Smooths and shapes your stomach.']"
